left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
cue,0.035750679671764374,0.05598164349794388,0.03772095963358879,0.05204090476036072,0.0575832836329937,0.05677123740315437,0.051988814026117325,0.05107126012444496,0.04810487851500511,0.06064372509717941,0.04341498389840126,0.06126709282398224,0.05818783491849899,0.04507384076714516,0.04278646036982536,0.05280335620045662,0.04676211625337601,0.04129960760474205,0.03632475063204765,0.06442255526781082
cuj,0.05412749573588371,0.0452088825404644,0.04110710695385933,0.04479917138814926,0.0724281519651413,0.05079472437500954,0.04487474635243416,0.03550628572702408,0.04407578334212303,0.042050380259752274,0.07602894306182861,0.05683907866477966,0.05126506835222244,0.040517646819353104,0.05401035025715828,0.0880797728896141,0.03369835391640663,0.04180268570780754,0.037375256419181824,0.045410092920064926
cut,0.04022698104381561,0.03934572637081146,0.06385279446840286,0.05224602296948433,0.027722977101802826,0.04978734999895096,0.06295233219861984,0.0481695756316185,0.04136237874627113,0.07297735661268234,0.06340554356575012,0.04244302213191986,0.03902642801403999,0.03981516510248184,0.05326686054468155,0.05980408191680908,0.0674477070569992,0.06331180781126022,0.030595216900110245,0.0422406941652298
cuv,0.03927677869796753,0.0872894749045372,0.027032112702727318,0.048083916306495667,0.07391024380922318,0.033528778702020645,0.0229484960436821,0.03486005961894989,0.04046772047877312,0.06894652545452118,0.0683417096734047,0.042986635118722916,0.04874815791845322,0.07496601343154907,0.03698977828025818,0.07262556999921799,0.06451480090618134,0.02912830375134945,0.051224421709775925,0.03413056954741478
cvm,0.04903828725218773,0.056158024817705154,0.04319651052355766,0.04719877615571022,0.047826752066612244,0.044121384620666504,0.0668586939573288,0.053505539894104004,0.052049990743398666,0.0429266020655632,0.05525629222393036,0.04946773126721382,0.04923173412680626,0.059179455041885376,0.043847981840372086,0.042121522128582,0.05043305456638336,0.04559516906738281,0.05226435884833336,0.0497220940887928
cvt,0.05188705399632454,0.051984887570142746,0.05280522629618645,0.04850661754608154,0.044982895255088806,0.0611984021961689,0.04509713873267174,0.043242357671260834,0.030755963176488876,0.062307629734277725,0.06217391416430473,0.048143621534109116,0.04099543020129204,0.0487542487680912,0.051053885370492935,0.06251407414674759,0.049309562891721725,0.06796135753393173,0.04742279276251793,0.028902960941195488
cvu,0.037028029561042786,0.056437429040670395,0.05971227586269379,0.048913609236478806,0.04959286376833916,0.08540088683366776,0.027508607134222984,0.038895539939403534,0.05627546086907387,0.05030344799160957,0.028299516066908836,0.05387488752603531,0.02922249399125576,0.057221490889787674,0.06726638972759247,0.043616872280836105,0.048175517469644547,0.05028306692838669,0.04635098949074745,0.06562062352895737
cwl,0.048320114612579346,0.058986857533454895,0.050882719457149506,0.05070015788078308,0.04032457247376442,0.04897572472691536,0.04827091097831726,0.04524240642786026,0.05030610039830208,0.05076897144317627,0.047872401773929596,0.05101475119590759,0.044707510620355606,0.06368222087621689,0.056891776621341705,0.04962491989135742,0.04417853802442551,0.0598558709025383,0.04193112254142761,0.04746236279606819
cwy,0.04698187857866287,0.05039123445749283,0.04438118264079094,0.04825432598590851,0.05113067105412483,0.05238527059555054,0.053116168826818466,0.04912455007433891,0.05375760421156883,0.0553138367831707,0.049042437225580215,0.05099320784211159,0.049028653651475906,0.04808218032121658,0.05105649307370186,0.05138637125492096,0.05120072513818741,0.04717711731791496,0.05063900351524353,0.04655710980296135
cxb,0.052121568471193314,0.08930135518312454,0.03727278485894203,0.02098514512181282,0.04233386367559433,0.10675472766160965,0.06097419187426567,0.049608636647462845,0.03481912985444069,0.045986074954271317,0.04016215354204178,0.0416618287563324,0.025721263140439987,0.049767863005399704,0.05254283919930458,0.10502958297729492,0.016118502244353294,0.04286916181445122,0.05788032338023186,0.02808896265923977
cxc,0.04486220329999924,0.04504768177866936,0.05113212764263153,0.05572965741157532,0.06802468001842499,0.05854729935526848,0.03558504953980446,0.05576943978667259,0.050062984228134155,0.052700307220220566,0.045010361820459366,0.05627749487757683,0.04377366229891777,0.05119463428854942,0.053756847977638245,0.050864312797784805,0.04476892203092575,0.03485527262091637,0.04381827265024185,0.058218784630298615
cxh,0.052128810435533524,0.05085150897502899,0.04547711834311485,0.04827078804373741,0.047305718064308167,0.0658438503742218,0.051674697548151016,0.04776459187269211,0.05113498121500015,0.05176498740911484,0.05517970398068428,0.04821571707725525,0.05546123534440994,0.051013678312301636,0.05512550473213196,0.04490385204553604,0.046506814658641815,0.05071859434247017,0.030031587928533554,0.050626229494810104
cxk,0.04527810588479042,0.05489090085029602,0.0352124460041523,0.03669407591223717,0.047355767339468,0.045588087290525436,0.038798313587903976,0.056240495294332504,0.06521682441234589,0.05349380522966385,0.05518409609794617,0.038802746683359146,0.0688132643699646,0.051116883754730225,0.04062897339463234,0.051309771835803986,0.07590624690055847,0.032696839421987534,0.04970550909638405,0.057066768407821655
cxu,0.056515008211135864,0.05008275806903839,0.05161076784133911,0.051081135869026184,0.046008601784706116,0.05948460102081299,0.04601200670003891,0.047846004366874695,0.056407809257507324,0.04857250303030014,0.05308893322944641,0.0517725832760334,0.04877575859427452,0.04554702714085579,0.048861876130104065,0.05596441030502319,0.0429815798997879,0.05443587526679039,0.03861194849014282,0.04633881151676178
cyb,0.044257331639528275,0.04907668009400368,0.05035267397761345,0.044233426451683044,0.05030769854784012,0.05638710781931877,0.053680360317230225,0.052183493971824646,0.049326904118061066,0.04941079393029213,0.04792826622724533,0.04889703914523125,0.0501287579536438,0.049038875848054886,0.049420081079006195,0.048182979226112366,0.05242396518588066,0.051094017922878265,0.050629910081624985,0.0530395545065403
cyj,0.05153121426701546,0.057769425213336945,0.06533604115247726,0.05456655099987984,0.042448583990335464,0.04136984795331955,0.05372085049748421,0.035654421895742416,0.02524672821164131,0.05452423915266991,0.044787634164094925,0.04590936005115509,0.0474868007004261,0.05057390406727791,0.044005122035741806,0.05692490190267563,0.047124601900577545,0.054806746542453766,0.08953849226236343,0.03667451813817024
cyp,0.04823239520192146,0.05082874372601509,0.06404103338718414,0.05404416099190712,0.04820491001009941,0.03956959769129753,0.05013780668377876,0.05503767728805542,0.05089029297232628,0.04192690551280975,0.042754337191581726,0.042394377291202545,0.04114459082484245,0.04342040792107582,0.048727165907621384,0.05865079537034035,0.042140763252973557,0.07187481224536896,0.05021605268120766,0.0557631254196167
cze,0.04496079310774803,0.05649632215499878,0.04452113062143326,0.04813089221715927,0.07569107413291931,0.07965654134750366,0.04416768625378609,0.01976952701807022,0.045697715133428574,0.09225353598594666,0.050168268382549286,0.061525288969278336,0.042314089834690094,0.04394648224115372,0.0417279489338398,0.04707043990492821,0.03844936192035675,0.05112602189183235,0.05001247301697731,0.022314436733722687
daa,0.05202775076031685,0.04065287113189697,0.04825163632631302,0.054543387144804,0.0533410906791687,0.057030219584703445,0.05097324028611183,0.04515887796878815,0.04443039000034332,0.0555076040327549,0.04565881937742233,0.04836523160338402,0.03938577324151993,0.05424739792943001,0.05367221683263779,0.04747173562645912,0.05718936771154404,0.04148673638701439,0.057772573083639145,0.05283311754465103
dbd,0.04554144665598869,0.04699740931391716,0.0415809266269207,0.0526144839823246,0.06606729328632355,0.05576782301068306,0.024151749908924103,0.029293812811374664,0.0534244142472744,0.048090070486068726,0.05709666758775711,0.10079439729452133,0.03794315829873085,0.028061024844646454,0.06933938711881638,0.054054126143455505,0.047453589737415314,0.04504647105932236,0.039588380604982376,0.05709328129887581
dbu,0.04709445312619209,0.04787176474928856,0.04481370374560356,0.049163900315761566,0.03705364838242531,0.038615550845861435,0.04706665500998497,0.04588751867413521,0.04900215566158295,0.05092142894864082,0.05148036777973175,0.052543848752975464,0.04619031026959419,0.06662561744451523,0.06073245778679848,0.048404112458229065,0.045576006174087524,0.04053879529237747,0.06118293106555939,0.06923478841781616
dcl,0.04976103454828262,0.04893359914422035,0.04981332644820213,0.05118243768811226,0.04961828514933586,0.05156077817082405,0.04416412115097046,0.05103444308042526,0.049878448247909546,0.04963511601090431,0.05266077071428299,0.047523997724056244,0.050012923777103424,0.05234455689787865,0.05261952057480812,0.045563362538814545,0.050847843289375305,0.05797586590051651,0.04510454833507538,0.049765028059482574
dcv,0.05786624178290367,0.04942360892891884,0.03548646345734596,0.04632012918591499,0.04861270636320114,0.04271741956472397,0.05614563822746277,0.04657717049121857,0.049349986016750336,0.05147920176386833,0.051846906542778015,0.050401367247104645,0.04983833432197571,0.04165782034397125,0.04787338897585869,0.04705351963639259,0.06078308820724487,0.05110805481672287,0.06637199968099594,0.04908694699406624
ddf,0.049019165337085724,0.05083705857396126,0.060494620352983475,0.04170249029994011,0.04441347345709801,0.05623285844922066,0.04961148276925087,0.03893158584833145,0.05220060795545578,0.052000802010297775,0.04419124871492386,0.05283533036708832,0.05364707484841347,0.055531952530145645,0.04231299087405205,0.062409739941358566,0.0447687953710556,0.04871956259012222,0.05704757198691368,0.04309160262346268
ddn,0.04315313324332237,0.04534388706088066,0.10483189672231674,0.043455611914396286,0.04341895505785942,0.06467152386903763,0.033921871334314346,0.042571865022182465,0.04637520760297775,0.04383624345064163,0.045949455350637436,0.04680608958005905,0.03663364052772522,0.05305807292461395,0.04326443374156952,0.07469228655099869,0.046557601541280746,0.04112628474831581,0.021275106817483902,0.07905690371990204
der,0.05619875714182854,0.047980133444070816,0.056100744754076004,0.03276190906763077,0.05135011672973633,0.04950200766324997,0.057326700538396835,0.04982064664363861,0.0458703376352787,0.05675884336233139,0.05883074924349785,0.051480043679475784,0.04245477542281151,0.04114276543259621,0.04982061684131622,0.05222736671566963,0.05026724934577942,0.047787632793188095,0.050075046718120575,0.052243515849113464
det,0.07648877799510956,0.022605111822485924,0.03762303292751312,0.05669586732983589,0.07194619625806808,0.04197428375482559,0.045377496629953384,0.061712272465229034,0.04681377485394478,0.03702222555875778,0.04788108170032501,0.05069946125149727,0.0605587400496006,0.05182906612753868,0.048568058758974075,0.04692129045724869,0.03835832700133324,0.03839677944779396,0.07675419747829437,0.0417739562690258
dfh,0.04534567892551422,0.036905206739902496,0.03639310225844383,0.046097833663225174,0.05170648172497749,0.046590231359004974,0.06223324313759804,0.044803448021411896,0.06035458296537399,0.05806117504835129,0.05865064635872841,0.05999726802110672,0.06187859922647476,0.058648381382226944,0.05569954961538315,0.034004032611846924,0.04557904601097107,0.032312918454408646,0.052254319190979004,0.05248427763581276
dfk,0.05143717676401138,0.056974589824676514,0.04438129439949989,0.04750292748212814,0.04688479006290436,0.053237561136484146,0.05008251219987869,0.04346686601638794,0.049447182565927505,0.04554294794797897,0.05128805339336395,0.047274183481931686,0.04711546748876572,0.04825471341609955,0.06045879051089287,0.04541261866688728,0.0700531005859375,0.04436033219099045,0.05662032961845398,0.04020452871918678
dfx,0.03959203138947487,0.044343478977680206,0.04378305748105049,0.049970727413892746,0.040229201316833496,0.045706234872341156,0.04654282331466675,0.06035532057285309,0.0809544175863266,0.07077532261610031,0.0484437495470047,0.02643919736146927,0.03805331140756607,0.061918821185827255,0.045038968324661255,0.03407757729291916,0.0729278102517128,0.04450632259249687,0.03996317833662033,0.06637837737798691
dgh,0.09799321740865707,0.05019841343164444,0.05731944739818573,0.04878938943147659,0.04311370104551315,0.039180025458335876,0.05207223445177078,0.054980069398880005,0.04656530171632767,0.038637153804302216,0.038973111659288406,0.043700043112039566,0.03545168787240982,0.042706191539764404,0.049957048147916794,0.048200372606515884,0.048908960074186325,0.05737900361418724,0.06357869505882263,0.04229592904448509
dgv,0.055037979036569595,0.037932369858026505,0.03399614989757538,0.06339854001998901,0.048698075115680695,0.07793622463941574,0.0395420603454113,0.05907521769404411,0.05844206362962723,0.04780644550919533,0.05074145644903183,0.03391971066594124,0.0478341169655323,0.04240083321928978,0.05040445551276207,0.057938385754823685,0.04831022024154663,0.053221698850393295,0.04481933265924454,0.04854470491409302
dhg,0.05822839215397835,0.06149736046791077,0.049774520099163055,0.04160340130329132,0.03883824124932289,0.0550251305103302,0.03268055245280266,0.04809615761041641,0.04858062043786049,0.060108479112386703,0.07105080038309097,0.04454981908202171,0.03226574510335922,0.033599115908145905,0.061177078634500504,0.07952268421649933,0.04401237890124321,0.06344928592443466,0.03745420277118683,0.03848607465624809
dhj,0.05047580599784851,0.043982088565826416,0.048095498234033585,0.043662894517183304,0.044005781412124634,0.05825777351856232,0.06545043736696243,0.047982122749090195,0.048350512981414795,0.05464639142155647,0.059077635407447815,0.030770262703299522,0.04961911588907242,0.055732790380716324,0.047826893627643585,0.04265690967440605,0.05086822807788849,0.05989183112978935,0.04615882784128189,0.052488189190626144
dhs,0.039862193167209625,0.05033325031399727,0.06152678653597832,0.04614308103919029,0.039954859763383865,0.05886642634868622,0.06200838088989258,0.04967665299773216,0.06519441306591034,0.05089254304766655,0.049588244408369064,0.04145118221640587,0.047683749347925186,0.051233671605587006,0.042307935655117035,0.05340161547064781,0.03948394954204559,0.05294597148895264,0.05548616871237755,0.04195890575647354
dht,0.05847802013158798,0.06454869359731674,0.03435845673084259,0.029241807758808136,0.04480243846774101,0.07946181297302246,0.06875068694353104,0.05706433206796646,0.04753477871417999,0.046640604734420776,0.04671714827418327,0.06169532239437103,0.053395967930555344,0.044304270297288895,0.048702359199523926,0.04216504842042923,0.03603282943367958,0.05062578618526459,0.03756028413772583,0.04791940748691559
dih,0.04145978018641472,0.09844887256622314,0.03812051936984062,0.039168648421764374,0.06334603577852249,0.03395728021860123,0.04126788675785065,0.03157946094870567,0.030377546325325966,0.03590013086795807,0.04951050132513046,0.04011243209242821,0.03709973022341728,0.09219717234373093,0.07714933156967163,0.06157528981566429,0.073502317070961,0.039618756622076035,0.03963181748986244,0.03597649559378624
dij,0.0904182568192482,0.02562725730240345,0.07970551401376724,0.057501234114170074,0.052889127284288406,0.045481447130441666,0.03817253187298775,0.03179742023348808,0.020629147067666054,0.06822743266820908,0.04443448781967163,0.04550934210419655,0.039815761148929596,0.05244359001517296,0.041068825870752335,0.04678649827837944,0.06887216866016388,0.08671470731496811,0.01980048418045044,0.044104717671871185
dik,0.029477518051862717,0.050178300589323044,0.03744267299771309,0.08414620906114578,0.04307429492473602,0.08021201938390732,0.0482262559235096,0.037877246737480164,0.05168180167675018,0.04755939915776253,0.08415701240301132,0.04964212700724602,0.04609150066971779,0.04723360762000084,0.05167211964726448,0.027017056941986084,0.043999847024679184,0.035419806838035583,0.05382005497813225,0.05107121542096138
diu,0.04481224715709686,0.058263976126909256,0.045417964458465576,0.06516654789447784,0.04042492434382439,0.05054797604680061,0.04607710242271423,0.04252885654568672,0.046460602432489395,0.053888190537691116,0.05513453856110573,0.04583265259861946,0.05335164815187454,0.05473317578434944,0.055107876658439636,0.047800213098526,0.05495544895529747,0.04435544088482857,0.04205232113599777,0.05308827757835388
diy,0.04651693254709244,0.06709875166416168,0.044206149876117706,0.04865613579750061,0.042910728603601456,0.07140789180994034,0.043687812983989716,0.05500835180282593,0.03966047987341881,0.06972098350524902,0.05933931842446327,0.0480569489300251,0.04554038122296333,0.04978499934077263,0.03795825317502022,0.04092935472726822,0.057260897010564804,0.04386501386761665,0.0454154871404171,0.04297512769699097
diz,0.047512900084257126,0.053671497851610184,0.04563819617033005,0.020501451566815376,0.04965558275580406,0.04577852413058281,0.058343563228845596,0.047482337802648544,0.04685652628540993,0.041664447635412216,0.05076974630355835,0.04991358146071434,0.04487388953566551,0.050255194306373596,0.055340904742479324,0.050012461841106415,0.05186926946043968,0.05327173322439194,0.09064075350761414,0.04594743996858597
djb,0.03915031626820564,0.056949980556964874,0.04354989156126976,0.07653563469648361,0.06795929372310638,0.04765475541353226,0.04879169538617134,0.02111930400133133,0.0623902752995491,0.04899798706173897,0.02893414907157421,0.04265390709042549,0.052029646933078766,0.07720159739255905,0.06532122194766998,0.04238281399011612,0.04547465592622757,0.06499802321195602,0.02336011826992035,0.04454468935728073
djg,0.056474365293979645,0.04233776777982712,0.04175340011715889,0.05139308422803879,0.05645345151424408,0.04628859832882881,0.06566997617483139,0.05042395368218422,0.04392993822693825,0.04468745365738869,0.06723381578922272,0.048899732530117035,0.03796527534723282,0.061510950326919556,0.044993892312049866,0.03745611384510994,0.04422299191355705,0.051073357462882996,0.06363830715417862,0.04359355941414833
djh,0.04358100891113281,0.027775822207331657,0.057598862797021866,0.05269235745072365,0.04574095830321312,0.049368564039468765,0.07905630022287369,0.05905989557504654,0.055550143122673035,0.06292564421892166,0.03236827999353409,0.023842645809054375,0.057661671191453934,0.056119922548532486,0.04680316150188446,0.054583001881837845,0.05958963558077812,0.04323942959308624,0.029010049998760223,0.06343264132738113
djp,0.04620105400681496,0.04811657592654228,0.0489407554268837,0.05202038213610649,0.055973805487155914,0.056563977152109146,0.042826149612665176,0.03280157968401909,0.04960173740983009,0.04647081717848778,0.04572850838303566,0.04537564143538475,0.04997135326266289,0.056600067764520645,0.054536446928977966,0.07611291855573654,0.04568147286772728,0.04760679602622986,0.04952338710427284,0.04934665933251381
djt,0.05036681890487671,0.05069703981280327,0.041996657848358154,0.07028579711914062,0.042818114161491394,0.047308359295129776,0.050104718655347824,0.08027907460927963,0.046021439135074615,0.049548741430044174,0.04014228656888008,0.04156959801912308,0.0472254753112793,0.04776955023407936,0.03754520043730736,0.05744312331080437,0.041340652853250504,0.042465463280677795,0.058998953551054,0.05607297271490097
dju,0.04703018069267273,0.05355994775891304,0.05444391816854477,0.04462939128279686,0.043146971613168716,0.04985387995839119,0.05233732983469963,0.04893117398023605,0.053366582840681076,0.04228676110506058,0.07664164900779724,0.049391768872737885,0.05245056375861168,0.04479964077472687,0.07520965486764908,0.04438651725649834,0.05766125023365021,0.05262817069888115,0.03368833288550377,0.023556314408779144
dkd,0.05033227056264877,0.04982994869351387,0.054176751524209976,0.047015465795993805,0.05800118297338486,0.054594554007053375,0.04083604738116264,0.05370686948299408,0.047294981777668,0.05286182835698128,0.054432351142168045,0.05664868652820587,0.0514092855155468,0.04970324784517288,0.043222397565841675,0.04392801225185394,0.04425955191254616,0.051898956298828125,0.051637765020132065,0.04420972615480423
dke,0.04838580638170242,0.034258581697940826,0.04619910567998886,0.035407256335020065,0.047623392194509506,0.05136282369494438,0.06013687327504158,0.055946752429008484,0.04935280606150627,0.05345883220434189,0.06300268322229385,0.049883294850587845,0.04807065427303314,0.04058166593313217,0.048717670142650604,0.07163035869598389,0.052168961614370346,0.04228103533387184,0.05144600197672844,0.05008544772863388
dks,0.045665379613637924,0.053798314183950424,0.05902740731835365,0.05055169761180878,0.0766940787434578,0.04647797718644142,0.05273100733757019,0.07264264672994614,0.048488885164260864,0.03089802898466587,0.03437737375497818,0.06997840851545334,0.051870718598365784,0.06514658033847809,0.04585066810250282,0.022434405982494354,0.04923103377223015,0.04086978733539581,0.04776220768690109,0.03550340235233307
dkt,0.03971932828426361,0.04315459728240967,0.06476643681526184,0.04347379133105278,0.06819815188646317,0.04828499257564545,0.054148927330970764,0.0422414168715477,0.045840971171855927,0.05407650023698807,0.03764497488737106,0.03367595002055168,0.05710095912218094,0.03651716560125351,0.050612494349479675,0.048517562448978424,0.04783835634589195,0.07035737484693527,0.07090403139591217,0.04292600601911545
dku,0.03009347803890705,0.07109668850898743,0.052729569375514984,0.05450458452105522,0.06950240582227707,0.04927962273359299,0.02775995247066021,0.0487789586186409,0.043385379016399384,0.0519188717007637,0.05382310226559639,0.04452011361718178,0.04690937697887421,0.043046098202466965,0.05969572439789772,0.058670882135629654,0.04219622164964676,0.04229161888360977,0.07620775699615479,0.03358963876962662
dmi,0.04050331935286522,0.048618678003549576,0.04297309368848801,0.05502251908183098,0.048940278589725494,0.05472564324736595,0.04934178292751312,0.046290937811136246,0.053042083978652954,0.05338563397526741,0.04784286767244339,0.04778076708316803,0.05199628695845604,0.04791678115725517,0.05169214680790901,0.052575331181287766,0.0544484406709671,0.05351667106151581,0.04723823443055153,0.05214853957295418
dna,0.04971303418278694,0.03397940844297409,0.048546236008405685,0.05126187205314636,0.04783244803547859,0.043565887957811356,0.05449625104665756,0.05396183952689171,0.042638055980205536,0.05131850764155388,0.03729328513145447,0.043754614889621735,0.0635136067867279,0.04760697856545448,0.05170828104019165,0.05704689770936966,0.057239022105932236,0.048008840531110764,0.06033553183078766,0.05617936700582504
dnb,0.04402097687125206,0.06638364493846893,0.027910646051168442,0.051681097596883774,0.0448261983692646,0.04220806807279587,0.042801544070243835,0.06441193073987961,0.053150422871112823,0.05191001296043396,0.04791636019945145,0.04029516503214836,0.05063328519463539,0.04561486467719078,0.04694332554936409,0.08204659819602966,0.053845684975385666,0.05666554719209671,0.03531000763177872,0.05142460763454437
dnh,0.05105471983551979,0.04208410903811455,0.06418579071760178,0.06528377532958984,0.057155538350343704,0.04420652613043785,0.03677276521921158,0.056597959250211716,0.03780841827392578,0.042652737349271774,0.07318992912769318,0.05394052341580391,0.041566360741853714,0.04570439085364342,0.0356115885078907,0.04596570506691933,0.06094540283083916,0.05003127083182335,0.05275259539484978,0.0424899086356163
dns,0.09152168035507202,0.021300511434674263,0.059154409915208817,0.04348757117986679,0.04991767928004265,0.04346384480595589,0.04401024803519249,0.030750831589102745,0.04053674638271332,0.06322938203811646,0.07054968923330307,0.03862973302602768,0.05577225983142853,0.04696207493543625,0.06640773266553879,0.024672267958521843,0.0762467309832573,0.04350060969591141,0.04433390498161316,0.04555211216211319
dny,0.07979848980903625,0.049604203552007675,0.05299623683094978,0.0501067079603672,0.048363279551267624,0.05501754581928253,0.04920247569680214,0.05122491717338562,0.04001232981681824,0.033762454986572266,0.04924985021352768,0.05021166801452637,0.052076563239097595,0.04940333217382431,0.051888469606637955,0.049286991357803345,0.046153757721185684,0.04604083299636841,0.048986904323101044,0.046613000333309174
dou,0.042148031294345856,0.05922391638159752,0.060142632573843,0.05087900161743164,0.05447208136320114,0.048130642622709274,0.05582995340228081,0.04591279476881027,0.045626264065504074,0.05012916401028633,0.0488140843808651,0.05057721585035324,0.04359142482280731,0.06272286921739578,0.0488259457051754,0.04830297827720642,0.0474468395113945,0.042618528008461,0.047790467739105225,0.046815209090709686
dow,0.027168434113264084,0.06373503804206848,0.026841185986995697,0.09247191250324249,0.04710768908262253,0.050069183111190796,0.05427810177206993,0.056217629462480545,0.05010123550891876,0.053481340408325195,0.05569995939731598,0.04781807214021683,0.064687579870224,0.03765745088458061,0.02466965839266777,0.05280611291527748,0.057754963636398315,0.04830671101808548,0.044800885021686554,0.04432690143585205
doz,0.04117917641997337,0.05143076181411743,0.022109495475888252,0.044093161821365356,0.04000192508101463,0.05508893355727196,0.05386592075228691,0.052072856575250626,0.05240438133478165,0.059596896171569824,0.04937324300408363,0.03901483491063118,0.04522717744112015,0.10153660923242569,0.06862349063158035,0.04097258299589157,0.0511368103325367,0.04156966134905815,0.044683393090963364,0.04601870849728584
dpf,0.05781480669975281,0.04943467304110527,0.0442463643848896,0.04562302306294441,0.0488944947719574,0.04539724811911583,0.0552193783223629,0.03838180750608444,0.05922328308224678,0.058211006224155426,0.05105685815215111,0.060630522668361664,0.03946424648165703,0.051420658826828,0.034815073013305664,0.053392209112644196,0.05200321227312088,0.046105243265628815,0.060580700635910034,0.04808521643280983
dpl,0.047465745359659195,0.05261245742440224,0.05938267707824707,0.04166843369603157,0.049675531685352325,0.049535539001226425,0.04662423953413963,0.05697036162018776,0.054262660443782806,0.05272381380200386,0.04776498302817345,0.04969080165028572,0.04386068508028984,0.046199411153793335,0.043195102363824844,0.04817117750644684,0.04108395427465439,0.06427109241485596,0.057808808982372284,0.04703252762556076
dpq,0.052606161683797836,0.04985108971595764,0.059632737189531326,0.04671923816204071,0.04690946638584137,0.05381559953093529,0.05335371941328049,0.048331841826438904,0.048524193465709686,0.039398759603500366,0.042274970561265945,0.06322860717773438,0.05543689802289009,0.05372336134314537,0.0341646708548069,0.035652272403240204,0.04317909851670265,0.061310891062021255,0.07169325649738312,0.0401931069791317
dpr,0.04660199210047722,0.043574802577495575,0.049817636609077454,0.04884282127022743,0.050654251128435135,0.050821296870708466,0.05239839106798172,0.04958037659525871,0.05962999165058136,0.06563177704811096,0.03771702200174332,0.04454995319247246,0.04308411851525307,0.05358298867940903,0.05013195052742958,0.05385414883494377,0.04582954943180084,0.0492483414709568,0.051925115287303925,0.05252346396446228
dqe,0.04011901840567589,0.09050405770540237,0.052070826292037964,0.046984754502773285,0.04629603028297424,0.04486199468374252,0.049262844026088715,0.0538301020860672,0.054956868290901184,0.0486515648663044,0.05329344421625137,0.04754072055220604,0.02231891080737114,0.054530683904886246,0.05013206973671913,0.05149226635694504,0.04290223866701126,0.05310613662004471,0.04721970483660698,0.04992569610476494
dqf,0.04662774130702019,0.030312804505228996,0.03434157371520996,0.04874110221862793,0.05388994887471199,0.06297105550765991,0.052954480051994324,0.06073696166276932,0.03390853852033615,0.07556139677762985,0.03990068659186363,0.05043485388159752,0.052290983498096466,0.057089127600193024,0.05348151549696922,0.05242621526122093,0.06115173175930977,0.021426035091280937,0.06934700161218643,0.04240622743964195
dqg,0.04874317720532417,0.0566517673432827,0.04766253009438515,0.048770010471343994,0.07151192426681519,0.05200963467359543,0.053044822067022324,0.04955027997493744,0.04761919751763344,0.04695221409201622,0.039353255182504654,0.05032237619161606,0.046521153301000595,0.048222389072179794,0.04832712933421135,0.05155111104249954,0.047911956906318665,0.049450505524873734,0.046318940818309784,0.049505606293678284
dqp,0.03751566261053085,0.05816061422228813,0.04795752465724945,0.05874696373939514,0.07185531407594681,0.04216805845499039,0.052667856216430664,0.04619888961315155,0.05133383721113205,0.05043080076575279,0.038103070110082626,0.04976778104901314,0.06898530572652817,0.03783957287669182,0.04676578566431999,0.04270187020301819,0.05576978251338005,0.04615507274866104,0.04029266908764839,0.05658358335494995
drg,0.09474016726016998,0.04571017250418663,0.06324867159128189,0.05803361535072327,0.03811248391866684,0.05417771637439728,0.030465051531791687,0.050747305154800415,0.04489237815141678,0.0426633246243,0.049035701900720596,0.06275606155395508,0.05069393664598465,0.041659388691186905,0.05326467752456665,0.02984830178320408,0.04721292853355408,0.0374610461294651,0.03526802361011505,0.07000903785228729
dri,0.04155492037534714,0.03248065710067749,0.04309311509132385,0.031948741525411606,0.05334960296750069,0.02343166247010231,0.042346756905317307,0.04175707697868347,0.026001235470175743,0.04789242148399353,0.08633897453546524,0.05696936324238777,0.060906000435352325,0.08037179708480835,0.04505164176225662,0.07673132419586182,0.0538555383682251,0.045967746526002884,0.06282102316617966,0.047130342572927475
dry,0.049301546066999435,0.05278990790247917,0.0536685511469841,0.04916631057858467,0.04044770076870918,0.06376536935567856,0.054901640862226486,0.07213211059570312,0.026657361537218094,0.051186155527830124,0.042635660618543625,0.03874311223626137,0.059755839407444,0.05418715998530388,0.053212955594062805,0.06516895443201065,0.03455042466521263,0.06101036071777344,0.02532564476132393,0.05139322951436043
drz,0.04800150915980339,0.05190825089812279,0.04899342730641365,0.05864092707633972,0.04840723052620888,0.05378852039575577,0.06287466734647751,0.05335484445095062,0.04799564555287361,0.06352023035287857,0.045940108597278595,0.048789698630571365,0.05969184637069702,0.0389154851436615,0.04102521762251854,0.043717291206121445,0.031612396240234375,0.04676170274615288,0.050838910043239594,0.05522213131189346
dsp,0.05440935865044594,0.04592397063970566,0.03661556914448738,0.04528144747018814,0.04197251424193382,0.04584702104330063,0.045963119715452194,0.05646805465221405,0.04888082295656204,0.05694780871272087,0.04770704731345177,0.03846509009599686,0.04322022199630737,0.05585811287164688,0.044807665050029755,0.04313068091869354,0.05175551399588585,0.07191839814186096,0.04950029030442238,0.07532726228237152
dsq,0.033660802990198135,0.04600638523697853,0.0503271147608757,0.05776422470808029,0.053465425968170166,0.04940811172127724,0.04173794388771057,0.034947071224451065,0.047753848135471344,0.0527028851211071,0.03412347286939621,0.05411634221673012,0.05464845523238182,0.06320907175540924,0.04469062387943268,0.04750651866197586,0.06089760735630989,0.058659810572862625,0.05407573655247688,0.06029854342341423
